pin,slack
AHB_IF_0/HWDATA_int[9]:ALn,
AHB_IF_0/HWDATA_int[9]:CLK,8625
AHB_IF_0/HWDATA_int[9]:D,8617
AHB_IF_0/HWDATA_int[9]:EN,6922
AHB_IF_0/HWDATA_int[9]:LAT,
AHB_IF_0/HWDATA_int[9]:Q,8625
AHB_IF_0/HWDATA_int[9]:SD,
AHB_IF_0/HWDATA_int[9]:SLn,
SPI_Master_0/PRDATA_buf[13]:ADn,
SPI_Master_0/PRDATA_buf[13]:ALn,
SPI_Master_0/PRDATA_buf[13]:CLK,8617
SPI_Master_0/PRDATA_buf[13]:D,8617
SPI_Master_0/PRDATA_buf[13]:EN,3329
SPI_Master_0/PRDATA_buf[13]:LAT,
SPI_Master_0/PRDATA_buf[13]:Q,8617
SPI_Master_0/PRDATA_buf[13]:SD,
SPI_Master_0/PRDATA_buf[13]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_99:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_99:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_99:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_99:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_99:IPB,
SPI_Master_0/PRDATA_buf[20]:ADn,
SPI_Master_0/PRDATA_buf[20]:ALn,
SPI_Master_0/PRDATA_buf[20]:CLK,8617
SPI_Master_0/PRDATA_buf[20]:D,8617
SPI_Master_0/PRDATA_buf[20]:EN,3329
SPI_Master_0/PRDATA_buf[20]:LAT,
SPI_Master_0/PRDATA_buf[20]:Q,8617
SPI_Master_0/PRDATA_buf[20]:SD,
SPI_Master_0/PRDATA_buf[20]:SLn,
eSRAM_eNVM_RW_0/data_cry[6]:A,
eSRAM_eNVM_RW_0/data_cry[6]:B,5223
eSRAM_eNVM_RW_0/data_cry[6]:C,
eSRAM_eNVM_RW_0/data_cry[6]:CC,5615
eSRAM_eNVM_RW_0/data_cry[6]:D,
eSRAM_eNVM_RW_0/data_cry[6]:P,5223
eSRAM_eNVM_RW_0/data_cry[6]:S,5615
eSRAM_eNVM_RW_0/data_cry[6]:UB,
SPI_Master_0/un1_count_cry_7:A,
SPI_Master_0/un1_count_cry_7:B,5332
SPI_Master_0/un1_count_cry_7:C,
SPI_Master_0/un1_count_cry_7:CC,5264
SPI_Master_0/un1_count_cry_7:D,
SPI_Master_0/un1_count_cry_7:P,5332
SPI_Master_0/un1_count_cry_7:S,5264
SPI_Master_0/un1_count_cry_7:UB,
eSRAM_eNVM_RW_0/ram_wdata[19]:ADn,
eSRAM_eNVM_RW_0/ram_wdata[19]:ALn,
eSRAM_eNVM_RW_0/ram_wdata[19]:CLK,7616
eSRAM_eNVM_RW_0/ram_wdata[19]:D,8625
eSRAM_eNVM_RW_0/ram_wdata[19]:EN,3236
eSRAM_eNVM_RW_0/ram_wdata[19]:LAT,
eSRAM_eNVM_RW_0/ram_wdata[19]:Q,7616
eSRAM_eNVM_RW_0/ram_wdata[19]:SD,
eSRAM_eNVM_RW_0/ram_wdata[19]:SLn,
AHB_IF_0/HWDATA_int[13]:ADn,
AHB_IF_0/HWDATA_int[13]:ALn,
AHB_IF_0/HWDATA_int[13]:CLK,8625
AHB_IF_0/HWDATA_int[13]:D,8617
AHB_IF_0/HWDATA_int[13]:EN,6922
AHB_IF_0/HWDATA_int[13]:LAT,
AHB_IF_0/HWDATA_int[13]:Q,8625
AHB_IF_0/HWDATA_int[13]:SD,
AHB_IF_0/HWDATA_int[13]:SLn,
eSRAM_eNVM_RW_0/addr_temp[5]:ADn,
eSRAM_eNVM_RW_0/addr_temp[5]:ALn,
eSRAM_eNVM_RW_0/addr_temp[5]:CLK,5160
eSRAM_eNVM_RW_0/addr_temp[5]:D,3414
eSRAM_eNVM_RW_0/addr_temp[5]:EN,3235
eSRAM_eNVM_RW_0/addr_temp[5]:LAT,
eSRAM_eNVM_RW_0/addr_temp[5]:Q,5160
eSRAM_eNVM_RW_0/addr_temp[5]:SD,
eSRAM_eNVM_RW_0/addr_temp[5]:SLn,
PRDATA_obuf[17]/U0/U_IOOUTFF:A,
PRDATA_obuf[17]/U0/U_IOOUTFF:Y,
eSRAM_eNVM_RW_0/data[16]:ADn,
eSRAM_eNVM_RW_0/data[16]:ALn,5922
eSRAM_eNVM_RW_0/data[16]:CLK,6261
eSRAM_eNVM_RW_0/data[16]:D,4806
eSRAM_eNVM_RW_0/data[16]:EN,3406
eSRAM_eNVM_RW_0/data[16]:LAT,
eSRAM_eNVM_RW_0/data[16]:Q,6261
eSRAM_eNVM_RW_0/data[16]:SD,
eSRAM_eNVM_RW_0/data[16]:SLn,
AHB_IF_0/AHB_BUSY:ADn,
AHB_IF_0/AHB_BUSY:ALn,5922
AHB_IF_0/AHB_BUSY:CLK,3235
AHB_IF_0/AHB_BUSY:D,3797
AHB_IF_0/AHB_BUSY:EN,6089
AHB_IF_0/AHB_BUSY:LAT,
AHB_IF_0/AHB_BUSY:Q,3235
AHB_IF_0/AHB_BUSY:SD,
AHB_IF_0/AHB_BUSY:SLn,
AHB_IF_0/HWDATA_int[28]:ADn,
AHB_IF_0/HWDATA_int[28]:ALn,
AHB_IF_0/HWDATA_int[28]:CLK,8625
AHB_IF_0/HWDATA_int[28]:D,8617
AHB_IF_0/HWDATA_int[28]:EN,6922
AHB_IF_0/HWDATA_int[28]:LAT,
AHB_IF_0/HWDATA_int[28]:Q,8625
AHB_IF_0/HWDATA_int[28]:SD,
AHB_IF_0/HWDATA_int[28]:SLn,
SPI_Master_0/PWDATA_buf_RNO_0[36]:A,6477
SPI_Master_0/PWDATA_buf_RNO_0[36]:B,6458
SPI_Master_0/PWDATA_buf_RNO_0[36]:C,3620
SPI_Master_0/PWDATA_buf_RNO_0[36]:D,5793
SPI_Master_0/PWDATA_buf_RNO_0[36]:Y,3620
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/default_slave_sm/defSlaveSMNextState_0_o2_RNI2KC11:A,2534
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/default_slave_sm/defSlaveSMNextState_0_o2_RNI2KC11:B,3151
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/default_slave_sm/defSlaveSMNextState_0_o2_RNI2KC11:C,4790
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/default_slave_sm/defSlaveSMNextState_0_o2_RNI2KC11:D,4649
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/default_slave_sm/defSlaveSMNextState_0_o2_RNI2KC11:Y,2534
SPI_Master_0/count[12]:ADn,
SPI_Master_0/count[12]:ALn,
SPI_Master_0/count[12]:CLK,962
SPI_Master_0/count[12]:D,5237
SPI_Master_0/count[12]:EN,
SPI_Master_0/count[12]:LAT,
SPI_Master_0/count[12]:Q,962
SPI_Master_0/count[12]:SD,
SPI_Master_0/count[12]:SLn,
eSRAM_eNVM_RW_0/addr_temp_lm_0[17]:A,7386
eSRAM_eNVM_RW_0/addr_temp_lm_0[17]:B,5347
eSRAM_eNVM_RW_0/addr_temp_lm_0[17]:C,5058
eSRAM_eNVM_RW_0/addr_temp_lm_0[17]:D,3294
eSRAM_eNVM_RW_0/addr_temp_lm_0[17]:Y,3294
eSRAM_eNVM_RW_0/addr_temp_cry[14]:A,
eSRAM_eNVM_RW_0/addr_temp_cry[14]:B,5251
eSRAM_eNVM_RW_0/addr_temp_cry[14]:C,
eSRAM_eNVM_RW_0/addr_temp_cry[14]:CC,5402
eSRAM_eNVM_RW_0/addr_temp_cry[14]:D,
eSRAM_eNVM_RW_0/addr_temp_cry[14]:P,5251
eSRAM_eNVM_RW_0/addr_temp_cry[14]:S,5402
eSRAM_eNVM_RW_0/addr_temp_cry[14]:UB,
eSRAM_eNVM_RW_0/data_cnt_n2_i_o2:A,4919
eSRAM_eNVM_RW_0/data_cnt_n2_i_o2:B,4871
eSRAM_eNVM_RW_0/data_cnt_n2_i_o2:Y,4871
eSRAM_eNVM_RW_0/current_state[12]:ADn,
eSRAM_eNVM_RW_0/current_state[12]:ALn,5922
eSRAM_eNVM_RW_0/current_state[12]:CLK,3377
eSRAM_eNVM_RW_0/current_state[12]:D,4952
eSRAM_eNVM_RW_0/current_state[12]:EN,
eSRAM_eNVM_RW_0/current_state[12]:LAT,
eSRAM_eNVM_RW_0/current_state[12]:Q,3377
eSRAM_eNVM_RW_0/current_state[12]:SD,
eSRAM_eNVM_RW_0/current_state[12]:SLn,
eSRAM_eNVM_RW_0/WRITE_RNO_2:A,6304
eSRAM_eNVM_RW_0/WRITE_RNO_2:B,5142
eSRAM_eNVM_RW_0/WRITE_RNO_2:C,5004
eSRAM_eNVM_RW_0/WRITE_RNO_2:D,5025
eSRAM_eNVM_RW_0/WRITE_RNO_2:Y,5004
eSRAM_eNVM_RW_0/data[2]:ADn,
eSRAM_eNVM_RW_0/data[2]:ALn,5922
eSRAM_eNVM_RW_0/data[2]:CLK,5239
eSRAM_eNVM_RW_0/data[2]:D,4806
eSRAM_eNVM_RW_0/data[2]:EN,3406
eSRAM_eNVM_RW_0/data[2]:LAT,
eSRAM_eNVM_RW_0/data[2]:Q,5239
eSRAM_eNVM_RW_0/data[2]:SD,
eSRAM_eNVM_RW_0/data[2]:SLn,
eSRAM_eNVM_access_0/CORERESETP_0/RESET_N_F2M_int:ADn,
eSRAM_eNVM_access_0/CORERESETP_0/RESET_N_F2M_int:ALn,8508
eSRAM_eNVM_access_0/CORERESETP_0/RESET_N_F2M_int:CLK,8457
eSRAM_eNVM_access_0/CORERESETP_0/RESET_N_F2M_int:D,
eSRAM_eNVM_access_0/CORERESETP_0/RESET_N_F2M_int:EN,
eSRAM_eNVM_access_0/CORERESETP_0/RESET_N_F2M_int:LAT,
eSRAM_eNVM_access_0/CORERESETP_0/RESET_N_F2M_int:Q,8457
eSRAM_eNVM_access_0/CORERESETP_0/RESET_N_F2M_int:SD,
eSRAM_eNVM_access_0/CORERESETP_0/RESET_N_F2M_int:SLn,
SPI_Master_0/command[0]:ADn,
SPI_Master_0/command[0]:ALn,
SPI_Master_0/command[0]:CLK,7475
SPI_Master_0/command[0]:D,
SPI_Master_0/command[0]:EN,6755
SPI_Master_0/command[0]:LAT,
SPI_Master_0/command[0]:Q,7475
SPI_Master_0/command[0]:SD,
SPI_Master_0/command[0]:SLn,
eSRAM_eNVM_RW_0/data_lm_0[20]:A,5216
eSRAM_eNVM_RW_0/data_lm_0[20]:B,4750
eSRAM_eNVM_RW_0/data_lm_0[20]:C,7305
eSRAM_eNVM_RW_0/data_lm_0[20]:Y,4750
SPI_Master_0/un1_count_s_0_73_CC_0:CC[0],
SPI_Master_0/un1_count_s_0_73_CC_0:CC[10],5279
SPI_Master_0/un1_count_s_0_73_CC_0:CC[11],5208
SPI_Master_0/un1_count_s_0_73_CC_0:CC[1],5829
SPI_Master_0/un1_count_s_0_73_CC_0:CC[2],5606
SPI_Master_0/un1_count_s_0_73_CC_0:CC[3],5433
SPI_Master_0/un1_count_s_0_73_CC_0:CC[4],5353
SPI_Master_0/un1_count_s_0_73_CC_0:CC[5],5145
SPI_Master_0/un1_count_s_0_73_CC_0:CC[6],5293
SPI_Master_0/un1_count_s_0_73_CC_0:CC[7],5336
SPI_Master_0/un1_count_s_0_73_CC_0:CC[8],5264
SPI_Master_0/un1_count_s_0_73_CC_0:CC[9],5379
SPI_Master_0/un1_count_s_0_73_CC_0:CI,
SPI_Master_0/un1_count_s_0_73_CC_0:CO,4826
SPI_Master_0/un1_count_s_0_73_CC_0:P[0],4826
SPI_Master_0/un1_count_s_0_73_CC_0:P[10],
SPI_Master_0/un1_count_s_0_73_CC_0:P[11],
SPI_Master_0/un1_count_s_0_73_CC_0:P[1],4997
SPI_Master_0/un1_count_s_0_73_CC_0:P[2],5212
SPI_Master_0/un1_count_s_0_73_CC_0:P[3],5183
SPI_Master_0/un1_count_s_0_73_CC_0:P[4],
SPI_Master_0/un1_count_s_0_73_CC_0:P[5],
SPI_Master_0/un1_count_s_0_73_CC_0:P[6],5209
SPI_Master_0/un1_count_s_0_73_CC_0:P[7],5236
SPI_Master_0/un1_count_s_0_73_CC_0:P[8],5332
SPI_Master_0/un1_count_s_0_73_CC_0:P[9],5324
SPI_Master_0/un1_count_s_0_73_CC_0:UB[0],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[10],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[11],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[1],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[2],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[3],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[4],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[5],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[6],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[7],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[8],
SPI_Master_0/un1_count_s_0_73_CC_0:UB[9],
SPI_Master_0/PRDATA_buf[6]:ADn,
SPI_Master_0/PRDATA_buf[6]:ALn,
SPI_Master_0/PRDATA_buf[6]:CLK,8617
SPI_Master_0/PRDATA_buf[6]:D,8617
SPI_Master_0/PRDATA_buf[6]:EN,3329
SPI_Master_0/PRDATA_buf[6]:LAT,
SPI_Master_0/PRDATA_buf[6]:Q,8617
SPI_Master_0/PRDATA_buf[6]:SD,
SPI_Master_0/PRDATA_buf[6]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_51:A,7239
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_51:B,7329
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_51:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_51:IPA,7239
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_51:IPB,7329
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[24]:ADn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[24]:ALn,5922
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[24]:CLK,7240
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[24]:D,8617
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[24]:EN,3361
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[24]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[24]:Q,7240
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[24]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[24]:SLn,
AHB_IF_0/ahb_fsm_current_state[2]:ADn,
AHB_IF_0/ahb_fsm_current_state[2]:ALn,5922
AHB_IF_0/ahb_fsm_current_state[2]:CLK,4832
AHB_IF_0/ahb_fsm_current_state[2]:D,3648
AHB_IF_0/ahb_fsm_current_state[2]:EN,
AHB_IF_0/ahb_fsm_current_state[2]:LAT,
AHB_IF_0/ahb_fsm_current_state[2]:Q,4832
AHB_IF_0/ahb_fsm_current_state[2]:SD,
AHB_IF_0/ahb_fsm_current_state[2]:SLn,
PRDATA_obuf[8]/U0/U_IOENFF:A,
PRDATA_obuf[8]/U0/U_IOENFF:Y,
AHB_IF_0/HWDATA_int[6]:ADn,
AHB_IF_0/HWDATA_int[6]:ALn,
AHB_IF_0/HWDATA_int[6]:CLK,8625
AHB_IF_0/HWDATA_int[6]:D,8617
AHB_IF_0/HWDATA_int[6]:EN,6922
AHB_IF_0/HWDATA_int[6]:LAT,
AHB_IF_0/HWDATA_int[6]:Q,8625
AHB_IF_0/HWDATA_int[6]:SD,
AHB_IF_0/HWDATA_int[6]:SLn,
SPI_Master_0/count_0[7]:A,5264
SPI_Master_0/count_0[7]:B,5765
SPI_Master_0/count_0[7]:Y,5264
SPI_Master_0/PWDATA_buf[12]:ADn,
SPI_Master_0/PWDATA_buf[12]:ALn,
SPI_Master_0/PWDATA_buf[12]:CLK,7526
SPI_Master_0/PWDATA_buf[12]:D,4707
SPI_Master_0/PWDATA_buf[12]:EN,2112
SPI_Master_0/PWDATA_buf[12]:LAT,
SPI_Master_0/PWDATA_buf[12]:Q,7526
SPI_Master_0/PWDATA_buf[12]:SD,
SPI_Master_0/PWDATA_buf[12]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_248:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_248:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_248:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPB,
SPI_Master_0/PRDATA[31]:ADn,
SPI_Master_0/PRDATA[31]:ALn,5922
SPI_Master_0/PRDATA[31]:CLK,
SPI_Master_0/PRDATA[31]:D,8625
SPI_Master_0/PRDATA[31]:EN,3476
SPI_Master_0/PRDATA[31]:LAT,
SPI_Master_0/PRDATA[31]:Q,
SPI_Master_0/PRDATA[31]:SD,
SPI_Master_0/PRDATA[31]:SLn,
AHB_IF_0/HADDR_6[24]:A,7341
AHB_IF_0/HADDR_6[24]:B,7518
AHB_IF_0/HADDR_6[24]:Y,7341
AHB_IF_0/HADDR[29]:ADn,
AHB_IF_0/HADDR[29]:ALn,5922
AHB_IF_0/HADDR[29]:CLK,6070
AHB_IF_0/HADDR[29]:D,7341
AHB_IF_0/HADDR[29]:EN,3183
AHB_IF_0/HADDR[29]:LAT,
AHB_IF_0/HADDR[29]:Q,6070
AHB_IF_0/HADDR[29]:SD,
AHB_IF_0/HADDR[29]:SLn,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_18:B,8434
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_18:C,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_18:IPB,8434
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_18:IPC,
SPI_Master_0/PWDATA_buf_RNO[8]:A,7616
SPI_Master_0/PWDATA_buf_RNO[8]:B,7526
SPI_Master_0/PWDATA_buf_RNO[8]:C,4707
SPI_Master_0/PWDATA_buf_RNO[8]:D,6878
SPI_Master_0/PWDATA_buf_RNO[8]:Y,4707
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_86:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_86:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_86:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_86:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_86:IPB,
SPI_Master_0/CLKOUT_cl_1_u_0_0_1:A,6501
SPI_Master_0/CLKOUT_cl_1_u_0_0_1:B,5977
SPI_Master_0/CLKOUT_cl_1_u_0_0_1:C,3887
SPI_Master_0/CLKOUT_cl_1_u_0_0_1:D,2549
SPI_Master_0/CLKOUT_cl_1_u_0_0_1:Y,2549
eSRAM_eNVM_RW_0/addr_temp_lm_0_1_0[2]:A,3889
eSRAM_eNVM_RW_0/addr_temp_lm_0_1_0[2]:B,4859
eSRAM_eNVM_RW_0/addr_temp_lm_0_1_0[2]:Y,3889
SPI_Master_0/PRDATA[22]:ADn,
SPI_Master_0/PRDATA[22]:ALn,5922
SPI_Master_0/PRDATA[22]:CLK,
SPI_Master_0/PRDATA[22]:D,8617
SPI_Master_0/PRDATA[22]:EN,3476
SPI_Master_0/PRDATA[22]:LAT,
SPI_Master_0/PRDATA[22]:Q,
SPI_Master_0/PRDATA[22]:SD,
SPI_Master_0/PRDATA[22]:SLn,
eSRAM_eNVM_RW_0/current_state_ns_0_0[12]:A,7569
eSRAM_eNVM_RW_0/current_state_ns_0_0[12]:B,7448
eSRAM_eNVM_RW_0/current_state_ns_0_0[12]:C,7195
eSRAM_eNVM_RW_0/current_state_ns_0_0[12]:D,4952
eSRAM_eNVM_RW_0/current_state_ns_0_0[12]:Y,4952
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_61:A,7290
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_61:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_61:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_61:IPA,7290
PRDATA_obuf[21]/U0/U_IOPAD:D,
PRDATA_obuf[21]/U0/U_IOPAD:E,
PRDATA_obuf[21]/U0/U_IOPAD:PAD,
eSRAM_eNVM_RW_0/current_state_ns_0_0_o2_RNI27Q61[3]:A,3865
eSRAM_eNVM_RW_0/current_state_ns_0_0_o2_RNI27Q61[3]:B,3809
eSRAM_eNVM_RW_0/current_state_ns_0_0_o2_RNI27Q61[3]:C,3644
eSRAM_eNVM_RW_0/current_state_ns_0_0_o2_RNI27Q61[3]:D,2485
eSRAM_eNVM_RW_0/current_state_ns_0_0_o2_RNI27Q61[3]:Y,2485
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[12]:ADn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[12]:ALn,5922
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[12]:CLK,2814
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[12]:D,5050
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[12]:EN,4510
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[12]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[12]:Q,2814
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[12]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[12]:SLn,
eSRAM_eNVM_RW_0/current_state[5]:ADn,
eSRAM_eNVM_RW_0/current_state[5]:ALn,5922
eSRAM_eNVM_RW_0/current_state[5]:CLK,3667
eSRAM_eNVM_RW_0/current_state[5]:D,5109
eSRAM_eNVM_RW_0/current_state[5]:EN,
eSRAM_eNVM_RW_0/current_state[5]:LAT,
eSRAM_eNVM_RW_0/current_state[5]:Q,3667
eSRAM_eNVM_RW_0/current_state[5]:SD,
eSRAM_eNVM_RW_0/current_state[5]:SLn,
eSRAM_eNVM_RW_0/addr_temp_cry[27]:A,
eSRAM_eNVM_RW_0/addr_temp_cry[27]:B,6261
eSRAM_eNVM_RW_0/addr_temp_cry[27]:C,
eSRAM_eNVM_RW_0/addr_temp_cry[27]:CC,5092
eSRAM_eNVM_RW_0/addr_temp_cry[27]:D,
eSRAM_eNVM_RW_0/addr_temp_cry[27]:P,
eSRAM_eNVM_RW_0/addr_temp_cry[27]:S,5092
eSRAM_eNVM_RW_0/addr_temp_cry[27]:UB,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[30]:A,7374
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[30]:B,7529
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[30]:Y,7374
SPI_Master_0/count_0[19]:A,5045
SPI_Master_0/count_0[19]:B,5765
SPI_Master_0/count_0[19]:Y,5045
AHB_IF_0/DATAOUT[25]:ADn,
AHB_IF_0/DATAOUT[25]:ALn,5922
AHB_IF_0/DATAOUT[25]:CLK,8625
AHB_IF_0/DATAOUT[25]:D,4891
AHB_IF_0/DATAOUT[25]:EN,3425
AHB_IF_0/DATAOUT[25]:LAT,
AHB_IF_0/DATAOUT[25]:Q,8625
AHB_IF_0/DATAOUT[25]:SD,
AHB_IF_0/DATAOUT[25]:SLn,
eSRAM_eNVM_RW_0/current_state_ns_i_0_0_0[13]:A,6525
eSRAM_eNVM_RW_0/current_state_ns_i_0_0_0[13]:B,6490
eSRAM_eNVM_RW_0/current_state_ns_i_0_0_0[13]:C,6180
eSRAM_eNVM_RW_0/current_state_ns_i_0_0_0[13]:D,6221
eSRAM_eNVM_RW_0/current_state_ns_i_0_0_0[13]:Y,6180
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_88:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_88:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_88:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPB,
SPI_Master_0/count[7]:ADn,
SPI_Master_0/count[7]:ALn,
SPI_Master_0/count[7]:CLK,1347
SPI_Master_0/count[7]:D,5264
SPI_Master_0/count[7]:EN,
SPI_Master_0/count[7]:LAT,
SPI_Master_0/count[7]:Q,1347
SPI_Master_0/count[7]:SD,
SPI_Master_0/count[7]:SLn,
eSRAM_eNVM_RW_0/addr_temp_lm_0_1[7]:A,6365
eSRAM_eNVM_RW_0/addr_temp_lm_0_1[7]:B,6089
eSRAM_eNVM_RW_0/addr_temp_lm_0_1[7]:C,6164
eSRAM_eNVM_RW_0/addr_temp_lm_0_1[7]:D,4746
eSRAM_eNVM_RW_0/addr_temp_lm_0_1[7]:Y,4746
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_212:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_212:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_212:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_212:IPA,
